"Name","Description","Fulladdress","Street","Municipality","Categories","Time Zone","Amenities","Phone","Phones","Claimed","Review Count","Average Rating","Review URL","Google Maps URL","Latitude","Longitude","Website","Domain","Opening Hours","Featured Image","Cid","Fid","Place Id"
"Sorcha Laundry Tubagus",*,"Jl. Tubagus Ismail Dalam No.54, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa","Jl. Tubagus Ismail Dalam No.54","Lebakgede","Layanan Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",682,5,"https://search.google.com/local/reviews?placeid=ChIJw3JjAbvnaC4R8ospRYfzq5w&q=la","https://www.google.com/maps?cid=11289384653240765426",-6.8891196,107.6168332,"http://www.sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipML05eCUG5el4unj6ZdBrvIhW6LyAz5EHuAFkiq",*,"0x2e68e7bb016372c3:0x9cabf38745298bf2","ChIJw3JjAbvnaC4R8ospRYfzq5w"
"LaundryKlin Dipatiukur • Laundry Antar Jemput",*,"Jl. Dipati Ukur No.92, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40","Jl. Dipati Ukur No.92","Lebak Gede","Layanan Binatu, Binatu","Asia/Jakarta",*,"0851-7318-3938","0851-7318-3938, +62 851-7318-3938","YES",382,4.9,"https://search.google.com/local/reviews?placeid=ChIJg-jGFAPnaC4RbVW4tgGmaVM&q=la","https://www.google.com/maps?cid=6010517703993349485",-6.8880443,107.6155399,"https://www.laundryklinwijaya.com/","laundryklinwijaya.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP0LWU_IImEOFgCOr3TlwmaQC2-iMztS-GoC57Z",*,"0x2e68e70314c6e883:0x5369a601b6b8556d","ChIJg-jGFAPnaC4RbVW4tgGmaVM"
"Quins Laundry",*,"Jl. Sadang Saip No.21, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa Bara","Jl. Sadang Saip No.21","Sadang Serang","Layanan Binatu","Asia/Jakarta",*,"0812-2201-0021","0812-2201-0021, +62 812-2201-0021","YES",63,5,"https://search.google.com/local/reviews?placeid=ChIJH9dI1WfnaC4R7G9NMiEuzB4&q=la","https://www.google.com/maps?cid=2219199436499546092",-6.8956707999999995,107.62428109999999,,,"Sabtu: [07.00-20.00], Minggu: [08.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMAXHl70o8VbTcvmMrhb_rKf2pduJ7dXx50cOQW",*,"0x2e68e767d548d71f:0x1ecc2e21324d6fec","ChIJH9dI1WfnaC4R7G9NMiEuzB4"
"Laundry Express 2jam Mirai Laundry || Melayani Antar Jemput",*,"Jl. Cisitu Lama No.11, Dago, Kecamatan Coblong, Kota Bandung, Jawa Barat 40135","Jl. Cisitu Lama No.11","Dago","Binatu","Asia/Jakarta",*,"0822-9556-2095","0822-9556-2095, +62 822-9556-2095","YES",33,4.7,"https://search.google.com/local/reviews?placeid=ChIJO6FRioXnaC4Rd1YR3IcrQPA&q=la","https://www.google.com/maps?cid=17311884830124889719",-6.8808668,107.6118035,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipPJ2AMqdehK7VDN9qCowXcAp1mCfl9SpqPcCY_t",*,"0x2e68e7858a51a13b:0xf0402b87dc115677","ChIJO6FRioXnaC4Rd1YR3IcrQPA"
"Green.Point Laundry Antar jemput",*,"Jl. Sekeloa No.30a, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134","Jl. Sekeloa No.30a","Lebakgede","Pemasok peralatan binatu yang dioperasikan dengan koin, Layanan Binatu","Asia/Jakarta",*,"0821-2135-9993","0821-2135-9993, +62 821-2135-9993","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJ0dwcknvnaC4RwQ4baxblX3Y&q=la","https://www.google.com/maps?cid=8529788103711985345",-6.889233399999999,107.61808719999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipP4yNVN1u7ZCmXFgXk-Li1-yARwyy72KmuP7Hz4",*,"0x2e68e77b921cdcd1:0x765fe5166b1b0ec1","ChIJ0dwcknvnaC4RwQ4baxblX3Y"
"Alam laundry",*,"Jl. Bagusrangin Gg. 2 No.50/50, RT.007, rw007, Kecamatan Coblong, Kota Bandung, ","Jl. Bagusrangin Gg. 2 No.50/50","RT.007, rw007","Layanan Binatu, Binatu Cucian Kering, Jasa Semir Sepatu","Asia/Jakarta",*,"0878-2315-9644","0878-2315-9644, +62 878-2315-9644","YES",129,5,"https://search.google.com/local/reviews?placeid=ChIJS9cPk-rnaC4RAGuKZyenLDg&q=la","https://www.google.com/maps?cid=4047793952781921024",-6.8962483,107.61785619999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=p9RDNFYXUPyXuwT3R",*,"0x2e68e7ea930fd74b:0x382ca727678a6b00","ChIJS9cPk-rnaC4RAGuKZyenLDg"
"B&D Araya Laundry",*,"seberang Ardan Hotel, Jl. Sederhana No.49, Pasteur, Kec. Sukajadi, Kota Bandung,","seberang Ardan Hotel","Jl. Sederhana No.49","Binatu","Asia/Jakarta",*,"0813-8159-2892","0813-8159-2892, +62 813-8159-2892","YES",75,4,"https://search.google.com/local/reviews?placeid=ChIJI7Bg7F3maC4RY0NrMh7l7Nk&q=la","https://www.google.com/maps?cid=15703177918591746915",-6.8930677,107.5988503,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh3.googleusercontent.com/gps-proxy/ALd4DhHJkcgkOtekyYadzLIfGzhEQPmi8qBD",*,"0x2e68e65dec60b023:0xd9ece51e326b4363","ChIJI7Bg7F3maC4RY0NrMh7l7Nk"
"Green.Point Laundry Antar jemput",*,"Jl. Sekeloa No.30a, Lebakgede, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134","Jl. Sekeloa No.30a","Lebakgede","Pemasok peralatan binatu yang dioperasikan dengan koin, Layanan Binatu","Asia/Jakarta",*,"0821-2135-9993","0821-2135-9993, +62 821-2135-9993","YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJ0dwcknvnaC4RwQ4baxblX3Y&q=la","https://www.google.com/maps?cid=8529788103711985345",-6.889233399999999,107.61808719999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipP4yNVN1u7ZCmXFgXk-Li1-yARwyy72KmuP7Hz4",*,"0x2e68e77b921cdcd1:0x765fe5166b1b0ec1","ChIJ0dwcknvnaC4RwQ4baxblX3Y"
"Laundry77 (Laundry Antar Jemput)",*,"Jl. Gagak No.53, Sadang Serang, Kecamatan Coblong, Kota Bandung, Jawa Barat 4013","Jl. Gagak No.53","Sadang Serang","Layanan Binatu, Binatu Cucian Kering","Asia/Jakarta",*,"0851-7323-7322","0851-7323-7322, +62 851-7323-7322","YES",46,5,"https://search.google.com/local/reviews?placeid=ChIJV9XZsiLnaC4RCXPcGjuK5yQ&q=la","https://www.google.com/maps?cid=2659246091443925769",-6.8956466999999995,107.6252234,"https://lynk.id/laundry77","lynk.id","Sabtu: [09.00-21.00], Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.0","https://lh5.googleusercontent.com/p/AF1QipO338IhhH7l4r8gZaA5sRWyEJ604_F4CxgXkxka",*,"0x2e68e722b2d9d557:0x24e78a3b1adc7309","ChIJV9XZsiLnaC4RCXPcGjuK5yQ"
"JIFAN LAUNDRY,JIFAN WASH SHOES",*,"Jl. Ciheulang No.90, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 40134","Jl. Ciheulang No.90","Sekeloa","Layanan Binatu","Asia/Jakarta",*,"0812-2456-7381","0812-2456-7381, +62 812-2456-7381","YES",12,5,"https://search.google.com/local/reviews?placeid=ChIJVZfEY1XmaC4RPQU2utV1v8g&q=la","https://www.google.com/maps?cid=14465410088949908797",-6.8871118,107.61927039999999,,,"Sabtu: [08.00-21.00], Minggu: [15.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMx-JAQfLigI64h8nQISRX59t6rc326iXz8s3c2",*,"0x2e68e65563c49755:0xc8bf75d5ba36053d","ChIJVZfEY1XmaC4RPQU2utV1v8g"
"San Laundry & service ritel",*,"Jl. Tubagus Ismail Dalam No.8 lebak gede, Sekeloa, Kecamatan Coblong, Kota Bandu","Jl. Tubagus Ismail Dalam No.8 lebak gede","Sekeloa","Layanan Binatu","Asia/Jakarta",*,"0821-1000-0651","0821-1000-0651, +62 821-1000-0651","YES",49,4.9,"https://search.google.com/local/reviews?placeid=ChIJb-8eShDnaC4RAQfLgVzAXWI&q=la","https://www.google.com/maps?cid=7088032892098119425",-6.8876778,107.61643409999999,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipNfG26rKtagtJm_G0SSeQARJ_OFPwSoydDf0cbG",*,"0x2e68e7104a1eef6f:0x625dc05c81cb0701","ChIJb-8eShDnaC4RAQfLgVzAXWI"
"Angelica Laundry",*,"Jl. Ir. H. Juanda No.477, Ciburial, Kec. Cimenyan, Kabupaten Bandung, Jawa Barat","Jl. Ir. H. Juanda No.477","Ciburial","Binatu","Asia/Jakarta",*,,,"NO",1,5,"https://search.google.com/local/reviews?placeid=ChIJh8F6RiDnaC4RfWVUxbIbkZQ&q=la","https://www.google.com/maps?cid=10705368243865150845",-6.8643611,107.62360579999999,,,,"https://lh3.googleusercontent.com/gps-proxy/ALd4DhGTXHKKZr_u7egvyurdwZ2gYqBJC105",*,"0x2e68e720467ac187:0x94911bb2c554657d","ChIJh8F6RiDnaC4RfWVUxbIbkZQ"
"Laundry The Daily Wash Sukaluyu",*,"Jl. Rereng Wulung No.32, Sukaluyu, Kec. Cibeunying Kaler, Kota Bandung, Jawa Bar","Jl. Rereng Wulung No.32","Sukaluyu","Binatu","Asia/Jakarta",*,"0856-2438-7900","0856-2438-7900, +62 856-2438-7900","YES",30,4.7,"https://search.google.com/local/reviews?placeid=ChIJY3LzjcfnaC4R3xMJbYq4QEs&q=la","https://www.google.com/maps?cid=5422536856028386271",-6.8961751,107.63172619999999,"http://thedailywash.co.id/","thedailywash.co.id","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNWwnFsarNA-yH3v00V2ndZC2y6nvVoMkFE1xe2",*,"0x2e68e7c78df37263:0x4b40b88a6d0913df","ChIJY3LzjcfnaC4R3xMJbYq4QEs"
"Sorcha Laundry Pajajaran (Laundry Antar Jemput Bandung)",*,"Jl. Rama No.26b, Arjuna, Kec. Cicendo, Kota Bandung, Jawa Barat 40172","Jl. Rama No.26b","Arjuna","Binatu, Layanan Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",547,4.9,"https://search.google.com/local/reviews?placeid=ChIJrQA_9vvnaC4RvLQVfucpCvQ&q=la","https://www.google.com/maps?cid=17584913769251058876",-6.9081269999999995,107.5905427,"http://sorchalaundry.com/","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNghxF6CXyL9FuXrUzlLrriAkAMgFgFeF1UJTW6",*,"0x2e68e7fbf63f00ad:0xf40a29e77e15b4bc","ChIJrQA_9vvnaC4RvLQVfucpCvQ"
"SPEED LAUNDRY (cabang)",*,"Gg. Nangkasuni No.19, RT.04/RW.18, Tamansari, Kec. Bandung Wetan, Kota Bandung, ","Gg. Nangkasuni No.19","RT.04/RW.18, Tamansari","Binatu","Asia/Jakarta",*,"0822-1918-6400","0822-1918-6400, +62 822-1918-6400","YES",39,4.9,"https://search.google.com/local/reviews?placeid=ChIJR4w1A0fmaC4Ri3wbuK4Uz_8&q=la","https://www.google.com/maps?cid=18432974540496403595",-6.9054307999999995,107.6060119,,,"Sabtu: [08.00-17.00], Minggu: [08.00-17.00], Senin: [08.00-17.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMJ_wR4M05WAnzO4drssLo13wlHZRNwhvQijJXr",*,"0x2e68e64703358c47:0xffcf14aeb81b7c8b","ChIJR4w1A0fmaC4Ri3wbuK4Uz_8"
"Sorcha Laundry Kiaracondong (Laundry Antar Jemput Bandung)",*,"Jl. Babakan Sari No.152 A, Babakan Sari, Kec. Kiaracondong, Kota Bandung, Jawa B","Jl. Babakan Sari No.152 A","Babakan Sari","Binatu","Asia/Jakarta",*,"0811-1111-2731","0811-1111-2731, +62 811-1111-2731","YES",239,5,"https://search.google.com/local/reviews?placeid=ChIJrxrPyQ7naC4RPb-4qniwEX8&q=la","https://www.google.com/maps?cid=9156293549727727421",-6.9256106,107.65802219999999,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNKHB5ZbC84mdZvEXsIfI6aY1VTLCCTEBG7EtFF",*,"0x2e68e70ec9cf1aaf:0x7f11b078aab8bf3d","ChIJrxrPyQ7naC4RPb-4qniwEX8"
"Joss Laundry Kiaracondong",*,"Jl. Ibrahim Adjie No.422, Binong, Kec. Batununggal, Kota Bandung, Jawa Barat 402","Jl. Ibrahim Adjie No.422","Binong","Layanan Binatu","Asia/Jakarta",*,"0813-2032-5659","0813-2032-5659, +62 813-2032-5659","YES",86,4.6,"https://search.google.com/local/reviews?placeid=ChIJe2B8tkXpaC4RnfPofUWuVZo&q=la","https://www.google.com/maps?cid=11120986468349703069",-6.943601999999999,107.6418269,,,"Sabtu: [07.00-22.00], Minggu: [07.00-22.00], Senin: [07.00-22.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMuBj9_pLxuNYSexAjbseNOOlJDPJpf8tb4DxNU",*,"0x2e68e945b67c607b:0x9a55ae457de8f39d","ChIJe2B8tkXpaC4RnfPofUWuVZo"
"LaundryKlin Cicadas Laundry Antar Jemput",*,"Jl. A. Yani No.827, Padasuka, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40125","Jl. A. Yani No.827","Padasuka","Binatu","Asia/Jakarta",*,"0851-7439-9590","0851-7439-9590, +62 851-7439-9590","YES",158,4.9,"https://search.google.com/local/reviews?placeid=ChIJ7yXMbtnnaC4R9ei6isuclYk&q=la","https://www.google.com/maps?cid=9914002552745814261",-6.9045461999999995,107.6508903,"http://laundryklin-gerlong.com/","laundryklin-gerlong.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipM0PZv8aEuguqqnZS9krbjxg5eaut465uITk4r3",*,"0x2e68e7d96ecc25ef:0x89959ccb8abae8f5","ChIJ7yXMbtnnaC4R9ei6isuclYk"
"Kraton Laundry",*,"Jl. Garu V No.22A, Babakan Sari, Kec. Kiaracondong, Kota Bandung, Jawa Barat 402","Jl. Garu V No.22A","Babakan Sari","Binatu","Asia/Jakarta",*,,,"NO",4,5,"https://search.google.com/local/reviews?placeid=ChIJmdN_PuTnaC4RHJSSoVnFyP0&q=la","https://www.google.com/maps?cid=18287083275691398172",-6.9200063,107.6522485,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipOQMuvYjMViNj7m0EheQaGEtCdWy3OdowZITFFt",*,"0x2e68e7e43e7fd399:0xfdc8c559a192941c","ChIJmdN_PuTnaC4RHJSSoVnFyP0"
"Citra laundry",*,"Jl. Terusan Gatot Subroto No.342, Kb. Kangkung, Kec. Kiaracondong, Kota Bandung,","Jl. Terusan Gatot Subroto No.342","Kb. Kangkung","Layanan Binatu","Asia/Jakarta",*,"0858-7263-3474","0858-7263-3474, +62 858-7263-3474","NO",10,5,"https://search.google.com/local/reviews?placeid=ChIJsURTMADpaC4RPbtWA-XVQ5Y&q=la","https://www.google.com/maps?cid=10827733108709047101",-6.9332851,107.6452212,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipP4xqk5bPe1j-Z-XfODWDqQN1g8T-s-p-93O9k=",*,"0x2e68e900305344b1:0x9643d5e50356bb3d","ChIJsURTMADpaC4RPbtWA-XVQ5Y"
"Lina Loundry",*,"Jl. Pare Pandan, Babakan Sari, Kec. Kiaracondong, Kota Bandung, Jawa Barat 40283","Jl. Pare Pandan","Babakan Sari","Binatu","Asia/Jakarta",*,,,"YES",1,5,"https://search.google.com/local/reviews?placeid=ChIJ0f86_XPnaC4RFSmD-8iLO6w&q=la","https://www.google.com/maps?cid=12410666893478930709",-6.9182011999999995,107.6459524,,,,"https://lh5.googleusercontent.com/p/AF1QipOsC-iZbxe7WumxKOzOVighkL8Bb53OgGdktvNA",*,"0x2e68e773fd3affd1:0xac3b8bc8fb832915","ChIJ0f86_XPnaC4RFSmD-8iLO6w"
"Disini Laundry",*,"Jl. Warung Jambu No.86, Kb. Kangkung, Kec. Kiaracondong, Kota Bandung, Jawa Bara","Jl. Warung Jambu No.86","Kb. Kangkung","Binatu Cucian Kering","Asia/Jakarta",*,"0813-1221-3737","0813-1221-3737, +62 813-1221-3737","YES",30,4.9,"https://search.google.com/local/reviews?placeid=ChIJDckt48fpaC4Rtt-kbZOH7hw&q=la","https://www.google.com/maps?cid=2084752744788582326",-6.9325638,107.6454265,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipNGqNqt228jl6cfGJWW0upv0vfIrTOk3ynkmjxa",*,"0x2e68e9c7e32dc90d:0x1cee87936da4dfb6","ChIJDckt48fpaC4Rtt-kbZOH7hw"
"Washteria Ahmad Yani | Sameday Service Laundry",*,"Jl. A. Yani No.610A, Babakan Surabaya, Kec. Kiaracondong, Kota Bandung, Jawa Bar","Jl. A. Yani No.610A","Babakan Surabaya","Layanan Binatu","Asia/Jakarta",*,"0831-0183-2276","0831-0183-2276, +62 831-0183-2276","YES",13,4.7,"https://search.google.com/local/reviews?placeid=ChIJFYSB5yfnaC4Rv5ykXNho0-I&q=la","https://www.google.com/maps?cid=16344522751134178495",-6.9070835,107.6465123,"http://washteria.co.id/","washteria.co.id","Sabtu: [07.00-18.00], Minggu: [07.00-18.00], Senin: [07.00-18.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipP1Cyp3HBhkImjH4rbUfJRgtDB6DDb62lnteO4o",*,"0x2e68e727e7818415:0xe2d368d85ca49cbf","ChIJFYSB5yfnaC4Rv5ykXNho0-I"
"KOY LAUNDRY (anter jemput gratis)",*,"Jl. Mekarsari No.40, Babakan Sari, Kec. Kiaracondong, Kota Bandung, Jawa Barat 4","Jl. Mekarsari No.40","Babakan Sari","Binatu","Asia/Jakarta",*,"0838-2252-5421","0838-2252-5421, +62 838-2252-5421","YES",19,5,"https://search.google.com/local/reviews?placeid=ChIJsR3EWGPpaC4RC2aeDrrOIb0&q=la","https://www.google.com/maps?cid=13628401245904332299",-6.9270568,107.6542611,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0","https://lh5.googleusercontent.com/p/AF1QipMgaNA-6hs7sLvkOFQIhRIm0O3-XZ9wSzXkwhR7",*,"0x2e68e96358c41db1:0xbd21ceba0e9e660b","ChIJsR3EWGPpaC4RC2aeDrrOIb0"
"Bank laundry",*,"Jl. Cidurian Utara No.109, Sukapura, Kec. Kiaracondong, Kota Bandung, Jawa Barat","Jl. Cidurian Utara No.109","Sukapura","Layanan Binatu","Asia/Jakarta",*,"0838-2012-0992","0838-2012-0992, +62 838-2012-0992","NO",3,4.3,"https://search.google.com/local/reviews?placeid=ChIJicc1GOHpaC4RdHyUdam0wb0&q=la","https://www.google.com/maps?cid=13673408583588674676",-6.936924599999999,107.65480889999999,,,,"https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=h_0lVzkxno3JnHHQd",*,"0x2e68e9e11835c789:0xbdc1b4a975947c74","ChIJicc1GOHpaC4RdHyUdam0wb0"
"Laundry Lengkong Besar",*,"Seberang Hotel Mercure, Jl. Lengkong Besar No.49A, Paledang, Kec. Lengkong, Kota","Seberang Hotel Mercure","Jl. Lengkong Besar No.49A","Layanan Binatu","Asia/Jakarta",*,"0812-2333-773","0812-2333-773, +62 812-2333-773","YES",95,4.6,"https://search.google.com/local/reviews?placeid=ChIJ3f6JrybnaC4R6qzHRdk6MVo&q=la","https://www.google.com/maps?cid=6499040442125364458",-6.924406299999999,107.6118259,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipO3wq2Ewp2CEosI4Cg28GI16CjvKalRR3qu_63C",*,"0x2e68e726af89fedd:0x5a313ad945c7acea","ChIJ3f6JrybnaC4R6qzHRdk6MVo"
"LaundryKlin Asia Afrika",*,"Jl. Lengkong Besar No.25, Paledang, Kec. Lengkong, Kota Bandung, Jawa Barat 4026","Jl. Lengkong Besar No.25","Paledang","Layanan Binatu","Asia/Jakarta",*,"0812-2162-2021","0812-2162-2021, +62 812-2162-2021","YES",389,5,"https://search.google.com/local/reviews?placeid=ChIJP8SB4DbnaC4R6U0Dz5hIT1M&q=la","https://www.google.com/maps?cid=6003096649453489641",-6.923485299999999,107.6119599,"http://laundryklin-asiaafrika.com/","laundryklin-asiaafrika.com","Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMkdM2cBJKIEAcAV_shodSvanlArkPRqnAm4xX6",*,"0x2e68e736e081c43f:0x534f4898cf034de9","ChIJP8SB4DbnaC4R6U0Dz5hIT1M"
"Palm Laundry",*,"Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261","Cikawao","Kec. Lengkong","Layanan Binatu","Asia/Jakarta",*,"0813-8536-3635","0813-8536-3635, +62 813-8536-3635","YES",2,5,"https://search.google.com/local/reviews?placeid=ChIJMT_Y7CjmaC4RBnxuup5yrKA&q=la","https://www.google.com/maps?cid=11577754768120904710",-6.924841799999999,107.6112199,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka","https://lh5.googleusercontent.com/p/AF1QipP-AWX-IrXJV_CMbgMZDXRjA5_D61ig15nOacB7",*,"0x2e68e628ecd83f31:0xa0ac729eba6e7c06","ChIJMT_Y7CjmaC4RBnxuup5yrKA"
"Soji Laundry Service",*,"Jl. Eceng No.1, Lkr. Sel., Kec. Lengkong, Kota Bandung, Jawa Barat 40263","Jl. Eceng No.1","South Lingkar","Binatu","Asia/Jakarta",*,"0882-2202-2662","0882-2202-2662, +62 882-2202-2662","YES",26,4.8,"https://search.google.com/local/reviews?placeid=ChIJ2ygGHgfpaC4RDZ08iKDfzlc&q=la","https://www.google.com/maps?cid=6327240407075560717",-6.9293914,107.62416359999999,"https://sites.google.com/view/sojilaundry","sites.google.com","Sabtu: [07.00-20.00], Minggu: [Tutup], Senin: [07.00-20.00], Selasa: [07.00-20.0","https://lh5.googleusercontent.com/p/AF1QipOJVNlwsG8rP1j8QyVOhVeETiCOHAhnCswwH1G_",*,"0x2e68e9071e0628db:0x57cedfa0883c9d0d","ChIJ2ygGHgfpaC4RDZ08iKDfzlc"
"Sorcha Laundry Buah Batu (Laundry Antar Jemput Bandung)",*,"Jl. Jati Indah Raya No.24, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 402","Jl. Jati Indah Raya No.24","Turangga","Binatu","Asia/Jakarta",*,"0851-7317-4898","0851-7317-4898, +62 851-7317-4898","YES",554,5,"https://search.google.com/local/reviews?placeid=ChIJzRSfTw7paC4RT_nTooYbfUY&q=la","https://www.google.com/maps?cid=5079246219815156047",-6.9442632,107.6349072,"https://www.sorchalaundry.com/outlet-kami/sorcha-buah-batu-laundry-antar-jemput-","sorchalaundry.com","Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipMpyRabSDHxL8zJMulifsPD23IG2pLsFGNiqntn",*,"0x2e68e90e4f9f14cd:0x467d1b86a2d3f94f","ChIJzRSfTw7paC4RT_nTooYbfUY"
"Fresh Clean Laundry Bandung",*,"Jl. Cijawura Hilir No.14, Cijaura, Kec. Buahbatu, Kota Bandung, Jawa Barat 40287","Jl. Cijawura Hilir No.14","Cijaura","Binatu","Asia/Jakarta",*,"0896-5662-3999","0896-5662-3999, +62 896-5662-3999","YES",77,4.9,"https://search.google.com/local/reviews?placeid=ChIJmSGkAB7paC4RveW4jZrNiK8&q=la","https://www.google.com/maps?cid=12648585617156400573",-6.9615855,107.6580182,"http://freshcleanlaundrybandung.blogspot.com/","freshcleanlaundrybandung.blogspot.com","Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0","https://lh5.googleusercontent.com/p/AF1QipNUIlioobRgeJ2Yf6NLOpApldnZ-usdd64b27oQ",*,"0x2e68e91e00a42199:0xaf88cd9a8db8e5bd","ChIJmSGkAB7paC4RveW4jZrNiK8"
"Indo Express Laundry (Grand Asia Afrika Apartemen)",*,"No. 1 Area Komersil Blok-C3, Jl. Karapitan, Paledang, Kec. Lengkong, Kota Bandun","No. 1 Area Komersil Blok-C3","Jl. Karapitan","Layanan Binatu","Asia/Jakarta",*,"0817-380-210","0817-380-210, +62 817-380-210","YES",37,4.9,"https://search.google.com/local/reviews?placeid=ChIJHRtT8dDnaC4RAMHbWiZvc1A&q=la","https://www.google.com/maps?cid=5797099355879751936",-6.9236645999999995,107.61844509999999,"http://indolaundry.id/","indolaundry.id","Sabtu: [07.30-20.00], Minggu: [07.30-20.00], Senin: [07.30-20.00], Selasa: [07.3","https://lh5.googleusercontent.com/p/AF1QipMe5KQ_0-N8P1-cykaSehid9mIyCjISRQTbS_TX",*,"0x2e68e7d0f1531b1d:0x50736f265adbc100","ChIJHRtT8dDnaC4RAMHbWiZvc1A"
"Fresh Laundry",*,"Jl. Wartawan IV No.17, Turangga, Kec. Lengkong, Kota Bandung, Jawa Barat 40264","Jl. Wartawan IV No.17","Turangga","Binatu Cucian Kering","Asia/Jakarta",*,"0858-6287-5467","0858-6287-5467, +62 858-6287-5467","YES",57,4.6,"https://search.google.com/local/reviews?placeid=ChIJKcVWjWPpaC4R2VvKFeRD3Jg&q=la","https://www.google.com/maps?cid=11014753435538578393",-6.9415469,107.62996439999999,,,"Sabtu: [08.30-19.00], Minggu: [08.30-19.00], Senin: [08.30-19.00], Selasa: [08.3","https://lh5.googleusercontent.com/p/AF1QipNTrchHAsqucoRRdg3ergDhd8bJeYgLYIx4s0fS",*,"0x2e68e9638d56c529:0x98dc43e415ca5bd9","ChIJKcVWjWPpaC4R2VvKFeRD3Jg"
