Name,Fulladdress,Categories,Time Zone,Claimed,Review Count,Average Rating,Review URL,Google Maps URL,Latitude,Longitude,Website,Domain,Opening Hours,Featured Image,Place Id,phone,Municipality,Phones
Sultan Laundry,"Jl. Rancabolang No.53A-C, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 4","Binatu, Layanan Binatu",Asia/Jakarta,YES,43.0,4.5,https://search.google.com/local/reviews?placeid=ChIJ1WmUuR7oaC4RzBz-m50Wqbw&q=la,https://www.google.com/maps?cid=13594421816377351372,-6.942636299999999,107.6638148,https://tinyurl.com/y85r4r2c,tinyurl.com,"Sabtu: [07.00-18.00], Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.0",https://lh5.googleusercontent.com/p/AF1QipP8AvhAiSmRwHvTCdfBMW74pjFVZc2aKl19NoLi,,,Manjahlega,"0819-1209-9139, +62 819-1209-9139"
Rifa Laundry,"Jl. Riung Bandung Raya No.5C, Cipamokolan, Kec. Rancasari, Kota Bandung, Jawa Ba",Binatu,Asia/Jakarta,YES,20.0,4.5,https://search.google.com/local/reviews?placeid=ChIJd3Hyb6PCaC4RQot4cVU-9wM&q=la,https://www.google.com/maps?cid=285765638058183490,-6.9417237,107.6785943,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPF253H5B51sAFDoumt81Peswe498Jmk3gmKu3f,,,Cipamokolan,"0812-2085-0529, +62 812-2085-0529"
LaundryKlin Margahayu (Laundry Antar Jemput Bandung),"Jl. Jupiter Tengah No.1A, Sekejati, Kec. Buahbatu, Kota Bandung, Jawa Barat 4028",Layanan Binatu,Asia/Jakarta,YES,452.0,4.9,https://search.google.com/local/reviews?placeid=ChIJa-DbThznaC4RyE8ugt0ZIUQ&q=la,https://www.google.com/maps?cid=4909233507973091272,-6.947618899999999,107.662171,https://api.whatsapp.com/send?phone=6281221622021&text=Halo%20LaundryKlin%20MARG,api.whatsapp.com,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipP6WHuIFNYOye5HirxJ5Dol0WkMShhsHzw1p8BU,,,Sekejati,"0812-2162-2021, +62 812-2162-2021"
Joss Laundry Manjahlega,"Jl. Tata Surya No.78, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat 40286",Layanan Binatu,Asia/Jakarta,YES,99.0,4.9,https://search.google.com/local/reviews?placeid=ChIJPTo-5EjpaC4RMvx2FI3AktU&q=la,https://www.google.com/maps?cid=15389574588844670002,-6.947546399999999,107.666422,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNe9P0Xd1yvsAwPXTZaUP4WQX5GgVDN1EzDQqG_,,,Manjahlega,"0812-2341-4807, +62 812-2341-4807"
21Quickwash,"Jl. Saturnus Tengah No.21, Manjahlega, Kec. Rancasari, Kota Bandung, Jawa Barat ",Layanan Binatu,Asia/Jakarta,YES,74.0,4.8,https://search.google.com/local/reviews?placeid=ChIJgwi_zBrpaC4RVbhWQGyYMEc&q=la,https://www.google.com/maps?cid=5129767566278309973,-6.9511639,107.6652721,,,"Sabtu: [07.00-20.30], Minggu: [07.00-20.30], Senin: [07.00-20.30], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipOTUaFuUzXWTIXhsHx2SQEUM8j19FzLxTmfBKo=,,,Manjahlega,"0821-1509-0971, +62 821-1509-0971"
Laundry Express Bandung,"Jl. Pasundan No.58, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",Layanan Binatu,Asia/Jakarta,YES,432.0,4.9,https://search.google.com/local/reviews?placeid=ChIJ9150zBbnaC4R41yDXuUES60&q=la,https://www.google.com/maps?cid=12487079774994521315,-6.925439399999999,107.6086869,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipMAW3aqRgAcDUNqEDWXoHOkBB7FTU9dCu2xKvj6,,,Balonggede,"0851-7248-8338, +62 851-7248-8338"
Chingu Laundry Express Toha,"Jl. Moch. Toha No.157, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253",Binatu,Asia/Jakarta,YES,61.0,4.9,https://search.google.com/local/reviews?placeid=ChIJ4S4pfgDpaC4RE28IbZ6-E-U&q=la,https://www.google.com/maps?cid=16506746646886379283,-6.942832999999999,107.6077114,https://chingu-laundry.com/moch-toha,chingu-laundry.com,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipO5i0sD9FOaVJFEO3OvtJHlwgCov1NqS2iOMBtd,,,Cigereleng,"0851-7445-0012, +62 851-7445-0012"
Laundry Klin Kembar 8,"Jl. Kembar VIII No.53, Cigereleng, Kec. Regol, Kota Bandung, Jawa Barat 40253",Binatu,Asia/Jakarta,YES,248.0,4.7,https://search.google.com/local/reviews?placeid=ChIJEYhjko3paC4RHiXVOH3AeGQ&q=la,https://www.google.com/maps?cid=7239748045055010078,-6.9431442,107.6134632,http://laundryklinkembar.com/,laundryklinkembar.com,"Sabtu: [07.00-19.30], Minggu: [07.00-19.30], Senin: [07.00-19.30], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMFCmU0fqqfBH_ZKcT6uSVkMVwtezEU9RmpC_VR,,,Cigereleng,"0822-1878-7833, +62 822-1878-7833"
Laundry express bandung cabang 2,"Jl. Pasundan No.21b, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",Layanan Binatu,Asia/Jakarta,YES,66.0,5.0,https://search.google.com/local/reviews?placeid=ChIJi2d1ZQDnaC4RBAlwk_b8JXs&q=la,https://www.google.com/maps?cid=8873776776769177860,-6.923511899999999,107.6084269,,,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipM7VfsppaSZ93B7FNVAJFCUBWZ8WCQTSp24qPBN,,,Balonggede,"0851-8312-2135, +62 851-8312-2135"
WASHTERIA REGOL| SAMEDAY SERVICE LAUNDRY,"Jl. Balonggede No.89, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",Binatu Cucian Kering,Asia/Jakarta,YES,10.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ0SF0BOTnaC4RcjjBwZNVADo&q=la,https://www.google.com/maps?cid=4179434547299039346,-6.9270576,107.6071525,http://www.washteria.co.id/,washteria.co.id,"Sabtu: [08.00-20.00], Minggu: [08.00-20.00], Senin: [08.00-20.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipNSnUPs8TNrQDg_wgo2PS19J_3rIh5zjuGW7_us,,,Balonggede,"0821-2054-6149, +62 821-2054-6149"
Indo Express Laundry (Pungkur),"Jl. Pungkur No.228, Ancol, Kec. Regol, Kabupaten Bandung Barat, Jawa Barat",Layanan Binatu,Asia/Jakarta,YES,32.0,4.9,https://search.google.com/local/reviews?placeid=ChIJcaI6xZrpaC4RV2Sj6hmgNYo&q=la,https://www.google.com/maps?cid=9959042184170923095,-6.932921,107.615168,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipOSFpwIaovIkFVgRYfSFyYO6cmhISL2jIDjBM-7,,,Ancol,"0819-3667-9922, +62 819-3667-9922"
Laundry Ninda Kinclong,"Jl. Subrata No.8, Pungkur, Kec. Regol, Kota Bandung, Jawa Barat 40252",Binatu,Asia/Jakarta,YES,12.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ9VgbU23paC4Rl3YfnpVKWok&q=la,https://www.google.com/maps?cid=9897305137563530903,-6.9309527,107.6091233,,,"Sabtu: [09.00-21.00], Minggu: [Tutup], Senin: [09.00-21.00], Selasa: [09.00-21.0",https://lh5.googleusercontent.com/p/AF1QipPHdZGF7TS4Ugy_huR-sJXgGvVtSt9FcoILpp_T,,,Pungkur,"0821-2041-2481, +62 821-2041-2481"
Kedai Laundry,"Jl. Jembatan Baru, Balonggede, Kec. Regol, Kota Bandung, Jawa Barat 40251",Binatu,Asia/Jakarta,YES,20.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ60WR29XpaC4RrP04ApT853Y&q=la,https://www.google.com/maps?cid=8568094528718306732,-6.9284218,107.6106897,,,"Sabtu: [09.00-21.00], Minggu: [09.00-21.00], Senin: [09.00-21.00], Selasa: [09.0",https://lh5.googleusercontent.com/p/AF1QipNun-9rP-pOon4MNS9XuEgSg6J3W3mcGpL5mKKo,,,Balonggede,"0897-8411-170, +62 897-8411-170"
Kios Laundry Pangarang (Layanan Antar Jemput Bandung),"Jl. Pangarang No.28, Cikawao, Kec. Lengkong, Kota Bandung, Jawa Barat 40261",Layanan Binatu,Asia/Jakarta,YES,59.0,4.7,https://search.google.com/local/reviews?placeid=ChIJrdu3gOznaC4RIfWoKzJUh64&q=la,https://www.google.com/maps?cid=12576113058912990497,-6.9243998,107.6101802,,,"Sabtu: [09.00-20.00], Minggu: [09.00-20.00], Senin: [09.00-20.00], Selasa: [09.0",https://lh5.googleusercontent.com/p/AF1QipMeWWpdi-sc4Rg5XUqiZAPdqDZUXAIYWQRIlvw=,,,Cikawao,"0813-2066-6778, +62 813-2066-6778"
LaundryKlin Sukajadi  Laundry Antar Jemput,"Jl. Sukagalih No.45, Sukabungah, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162","Layanan Binatu, Binatu",Asia/Jakarta,YES,350.0,4.9,https://search.google.com/local/reviews?placeid=ChIJo22Yk6LnaC4Rw8p58_n2IuM&q=la,https://www.google.com/maps?cid=16366915549209938627,-6.8929087,107.5950489,https://www.laundryklinwijaya.com/,laundryklinwijaya.com,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNhlY3S_GDkuwUCBuUgcQz12lq_S1vLib0fGmdv,,,Sukabungah,"0851-7318-3938, +62 851-7318-3938"
ini laundry express,"Gg. Sukajadi 3 No.124, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",Binatu,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJE4kTU5znaC4RodAz3vAS-DU&q=la,https://www.google.com/maps?cid=3888879103963812001,-6.8905219,107.5975402,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",,,,Pasteur,
aQualis Laundry & Green Dry Clean - Papaya Sukajadi,"Jl. Sukaasih No.1, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40141",Binatu,Asia/Jakarta,YES,47.0,4.7,https://search.google.com/local/reviews?placeid=ChIJG4bfHo3maC4R8BR4rEQp2uM&q=la,https://www.google.com/maps?cid=16418480766460630256,-6.8793438,107.5975961,https://aqualisfabricare.com/,aqualisfabricare.com,"Sabtu: [08.00-19.00], Minggu: [08.00-16.00], Senin: [08.00-19.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipNwr0evMH8Bd-Nw8asAVxnQBgOhw5LhpUcuw9T8,,,Pasteur,"0821-1720-0076, +62 821-1720-0076"
Sorcha Laundry Cihampelas (Laundry Antar Jemput Bandung),"Jl. Boscha No.33, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",Layanan Binatu,Asia/Jakarta,YES,380.0,5.0,https://search.google.com/local/reviews?placeid=ChIJq_gfyQjnaC4RUCZZVuFvG_o&q=la,https://www.google.com/maps?cid=18022121347460179536,-6.8888729,107.6012483,http://sorcha-cihampelas.com/,sorcha-cihampelas.com,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipORX3pAaMeZORY5kWuZl6tt4yFT6wiXFNXJ-lA9,,,Pasteur,"0851-7305-1808, +62 851-7305-1808"
Terminal Laundry,"Jl. Terusan Babakan Jeruk 1 No.9, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa B",Layanan Binatu,Asia/Jakarta,YES,82.0,4.8,https://search.google.com/local/reviews?placeid=ChIJQTtY_YbmaC4RWZzLB1_jCgI&q=la,https://www.google.com/maps?cid=147179935135145049,-6.8854335,107.5824047,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipM39LtptYXSO2XAdyx104niEkdDr0O64ImRJzlK,,,Sukagalih,
Mandiri laundry,"4H6V+QJV, Gg. Pak Elas, Cipedes, Kec. Sukajadi, Kota Bandung, Jawa Barat 40162",Binatu,Asia/Jakarta,NO,2.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ5YDB5lbnaC4RnWgVUG4snnI&q=la,https://www.google.com/maps?cid=8259087618945673373,-6.8880206,107.5940438,,,"Sabtu: [07.00-00.00], Minggu: [07.00-00.00], Senin: [07.00-00.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMTM6Z0AmAT2_OsdYQbD8HxZpKQrMLoCro7py9c,,,Gg. Pak Elas,"0852-9497-9199, +62 852-9497-9199"
Laundry Club Sederhana,"Jl. Sederhana No.37, Pasteur, Kec. Sukajadi, Kota Bandung, Jawa Barat 40161",Layanan Binatu,Asia/Jakarta,YES,276.0,4.9,https://search.google.com/local/reviews?placeid=ChIJwxF8ii_naC4RAx4mRf4nPTg&q=la,https://www.google.com/maps?cid=4052439212738616835,-6.8940053,107.5986203,https://www.the-laundryclub.com/,the-laundryclub.com,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPFefK2ax3wPF1MLUkceCVq_mcYzBMY_p5B9zhs,,,Pasteur,"0813-4511-1808, +62 813-4511-1808"
Greesa Laundry Pasteur (Laundry Antar Jemput),"Jl. Cibogo No.44, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164",Layanan Binatu,Asia/Jakarta,YES,201.0,4.9,https://search.google.com/local/reviews?placeid=ChIJ7R0fUDvnaC4RfWw6DSZBs8w&q=la,https://www.google.com/maps?cid=14750204836255001725,-6.887903199999999,107.5793408,http://greesa-laundry.com/,greesa-laundry.com,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipP5PLYSnAIyCIaHBgcXuKPsvcHYBRs7wvZ5Ea0=,,,Sukawarna,"0851-7444-5604, +62 851-7444-5604"
Nusantara Laundry Bandung,"4H5P+3WQ, Jl. PDAM, Sukagalih, Kec. Sukajadi, Kota Bandung, Jawa Barat 40163",Layanan Binatu,Asia/Jakarta,NO,5.0,5.0,https://search.google.com/local/reviews?placeid=ChIJlQpPT8vnaC4R5Hrvc4dM_PI&q=la,https://www.google.com/maps?cid=17508953595959016164,-6.8922808,107.587348,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipO7VqBlePK-hJ89qR9s9PZXz0IsusgF4np0KiPV,,,Jl. PDAM,"0812-2061-2340, +62 812-2061-2340"
San laundry 2,"Jl. Sukasari I No.33, Sukawarna, Kec. Sukajadi, Kota Bandung, Jawa Barat 40164",Binatu,Asia/Jakarta,YES,4.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ_46xnT_naC4Rz5uxzrdWKX8&q=la,https://www.google.com/maps?cid=9162950264308734927,-6.890482899999999,107.5801041,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=xF_fv8ZHOTwE_hSBT,,,Sukawarna,"0895-3430-40892, +62 895-3430-40892"
MEYLIN LAUNDRY,"Jl. Gegerkalong Girang No.45, RT.05/RW.06, Isola, Kec. Sukasari, Kota Bandung, J",Binatu Cucian Kering,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJ9Sy4nVLnaC4RQqYvuoQC7yM&q=la,https://www.google.com/maps?cid=2589291079843948098,-6.862012399999999,107.5844309,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipMf1z4HDi3fol9mqTcxm85UnAjF3kAE5Q0y8Ev6,,,"RT.05/RW.06, Isola","0812-2057-286, +62 812-2057-286"
Mr & Mrs Clean Laundry & Dry Clean,"Jl. Gegerkalong Hilir No.53, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bara",Layanan Binatu,Asia/Jakarta,YES,6.0,4.3,https://search.google.com/local/reviews?placeid=ChIJ7a3Nh5bmaC4RSNfNPZjfIQs&q=la,https://www.google.com/maps?cid=802168053613582152,-6.869722899999999,107.5890586,,,,https://lh5.googleusercontent.com/p/AF1QipNW1tT4YYZUnYQN1VVYSw0QTPBgU4XMobfMvil0,,,Gegerkalong,"0819-1412-1222, +62 819-1412-1222"
aQualis Laundry & Green Dry Clean - Gegerkalong,"Jl. Gegerkalong Hilir No.77, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 4",Binatu,Asia/Jakarta,YES,53.0,5.0,https://search.google.com/local/reviews?placeid=ChIJR26El5fmaC4RPtp39aJB0oo&q=la,https://www.google.com/maps?cid=10003129890502072894,-6.8692047,107.5872418,,,"Sabtu: [08.00-19.00], Minggu: [08.00-16.00], Senin: [08.00-19.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipN-VotocQJHuySOh7Dl3ARt9XfwVBMKcy4p6zny,,,Sukarasa,"0813-2140-5542, +62 813-2140-5542"
Laundry Bunga Kapas,"4HFM+FMH, Jl. Sukahaji, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat 40152",Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJfamrNgDnaC4R0ZBsKY3A6oI&q=la,https://www.google.com/maps?cid=9433564081998827729,-6.876320199999999,107.5842488,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=JD_RfLW61Cf2ZHn_B,,,Jl. Sukahaji,
Laundryku,"Jl. Gegerkalong Girang No.5, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bara",Layanan Binatu,Asia/Jakarta,YES,34.0,4.9,https://search.google.com/local/reviews?placeid=ChIJOxv_KcTnaC4RXw0Qm503oWs&q=la,https://www.google.com/maps?cid=7755541183359618399,-6.8648311,107.5937642,,,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipOpNTa3QRkrrsMQft-n6j56jjgK-mQUpoo_20iY,,,Gegerkalong,"0811-9950-635, +62 811-9950-635"
Superclean Laundry Bandung #1,"Jl. Sukasari I No.11A, Sekeloa, Kecamatan Coblong, Kota Bandung, Jawa Barat 4013",Binatu,Asia/Jakarta,YES,4.0,5.0,https://search.google.com/local/reviews?placeid=ChIJNz-2PlLnaC4RXwRwWI_-2fo&q=la,https://www.google.com/maps?cid=18075758471045710943,-6.8914259,107.6209793,,,"Sabtu: [08.00-21.00], Minggu: [08.00-21.00], Senin: [08.00-21.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipMBRFe4Qu1SYUpSrzTkYGTHLPDBdt1KNdiujoo7,,,Sekeloa,
I-KLIN LAUNDRY,"Jl. Sari Asih No.1 blok 8, Sarijadi, Kec. Sukasari, Kota Bandung, Jawa Barat 401",Binatu,Asia/Jakarta,YES,89.0,5.0,https://search.google.com/local/reviews?placeid=ChIJKcRXuPTnaC4RYl4JKTQBLeU&q=la,https://www.google.com/maps?cid=16513856732175883874,-6.8753759,107.5765538,,,"Sabtu: [06.00-22.00], Minggu: [06.00-22.00], Senin: [06.00-22.00], Selasa: [06.0",https://lh5.googleusercontent.com/p/AF1QipMiGebskBEWDAEPg-y1WdI9tyCcNgfQfLMw_L1Z,,,Sarijadi,"0811-2366-466, +62 811-2366-466"
Laundry Club Gegerkalong,"Jl. Gegerkalong Hilir No.133, Sukarasa, Kec. Sukasari, Kota Bandung, Jawa Barat ",Binatu Cucian Kering,Asia/Jakarta,NO,14.0,4.7,https://search.google.com/local/reviews?placeid=ChIJy8U1KwDnaC4RaVpA8W3mEBY&q=la,https://www.google.com/maps?cid=1590024028335135337,-6.8685069,107.5846112,http://bit.ly/customer_laundryclub_gerlong,bit.ly,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMNBOPWp8Bo_Q66Hjh82NvB6ikJcII6t_TqeC73,,,Sukarasa,
Dokter Laundry,"Jl. Gegerkalong Hilir No.112, Gegerkalong, Kec. Sukasari, Kota Bandung, Jawa Bar",Binatu,Asia/Jakarta,NO,14.0,5.0,https://search.google.com/local/reviews?placeid=ChIJe5zCjJfmaC4Rw-nJhBSUiq0&q=la,https://www.google.com/maps?cid=12504970131195685315,-6.8686558,107.5865394,,,"Sabtu: [07.00-19.00], Minggu: [07.00-19.00], Senin: [07.00-19.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipPNz3GUgvm2gyWgoLsyvBI4cRw8ha9_lPc8KygG,,,Gegerkalong,
Amala Express Laundry Bandung & Wet Cleaning,"Jl. Merdeka No.25 - 27, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa B",Binatu,Asia/Jakarta,YES,77.0,4.8,https://search.google.com/local/reviews?placeid=ChIJRYY0HJHnaC4RCVqCmIkQuoc&q=la,https://www.google.com/maps?cid=9780147723943696905,-6.9091749,107.6098937,,,"Sabtu: [08.00-19.00], Minggu: [08.00-19.00], Senin: [08.00-19.00], Selasa: [08.0",https://lh5.googleusercontent.com/p/AF1QipPyhF9A69naPhrA8oNSWViZnLMuDyGXtl0yg0UL,,,Babakan Ciamis,"0819-0819-6626, +62 819-0819-6626"
Made 2 Clean Laundromat Siliwangi,"3JQ9+7JX, Jl. Belitung, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40",Binatu,Asia/Jakarta,NO,83.0,4.9,https://search.google.com/local/reviews?placeid=ChIJY1pnjzTmaC4R8hl7yFU5qFg&q=la,https://www.google.com/maps?cid=6388419112023562738,-6.9117704,107.6190981,,,"Sabtu: [07.00-21.00], Minggu: [07.00-21.00], Senin: [07.00-21.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipNtgnks21hgxUDZjHpltQv6P-Dn2HXrvy1-ax_7,,,Jl. Belitung,"0811-2091-018, +62 811-2091-018"
aQualis Laundry & Green Dry Clean - Sunda,"Jl. Sunda No.76B, Merdeka, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40113",Binatu,Asia/Jakarta,YES,137.0,4.8,https://search.google.com/local/reviews?placeid=ChIJNeFuYDLmaC4RvW9GXOXyQ_Q&q=la,https://www.google.com/maps?cid=17601178835603582909,-6.916356899999999,107.6184469,https://www.aqualisfabricare.com/,aqualisfabricare.com,"Sabtu: [07.00-19.00], Minggu: [08.00-16.00], Senin: [07.00-19.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMdU0uEAY5gRUGCdcRAl3HCMFnw6ZOEv__iLJtb,,,Merdeka,"0895-3973-55888, +62 895-3973-55888"
Laundry Kiloan Bandung,"Jl. Aceh No.22, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 401",Layanan Binatu,Asia/Jakarta,YES,18.0,4.9,https://search.google.com/local/reviews?placeid=ChIJW2VzsjnmaC4RJRDoe3Q-Zcs&q=la,https://www.google.com/maps?cid=14656189232363081765,-6.910516599999999,107.6075011,,,"Sabtu: [07.00-17.30], Minggu: [Tutup], Senin: [07.00-17.30], Selasa: [07.00-17.3",https://lh5.googleusercontent.com/p/AF1QipMg0pE_N2bLuXoV8leW-5Mu-cWTFbT2bsNwVRVY,,,Babakan Ciamis,"0812-9072-4141, +62 812-9072-4141"
LAUNDRY KILOAN EXPRESS - YOU CAN LAUNDRY,"Jl. Babakan Ciamis No.34, Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa",Binatu,Asia/Jakarta,YES,67.0,4.8,https://search.google.com/local/reviews?placeid=ChIJCyHHlznmaC4Rd2qb-wO3y44&q=la,https://www.google.com/maps?cid=10289519001392081527,-6.9116398,107.6075803,http://wa.me/62882000198598,wa.me,"Sabtu: [07.00-18.00], Minggu: [Tutup], Senin: [07.00-18.00], Selasa: [07.00-18.0",https://lh5.googleusercontent.com/p/AF1QipOx2C8RGjMqZVobdmVWk3IVMyh2ohi0RNRdAVDg,,,Babakan Ciamis,"0882-0001-98598, +62 882-0001-98598"
dr laundry balaikota - Antar Jemput,"Babakan Ciamis, Kec. Sumur Bandung, Kota Bandung, Jawa Barat 40117",Layanan Binatu,Asia/Jakarta,YES,64.0,5.0,https://search.google.com/local/reviews?placeid=ChIJM4J9kvjnaC4R5LQvvl5nRRg&q=la,https://www.google.com/maps?cid=1748917686918690020,-6.9106716,107.6078364,http://drlaundry.id/,drlaundry.id,"Sabtu: [07.00-20.00], Minggu: [07.00-20.00], Senin: [07.00-20.00], Selasa: [07.0",https://lh5.googleusercontent.com/p/AF1QipMrJgfG45_1XGrKQLDtTKCrPGVvP-3_W9xuuBE0,,,Kec. Sumur Bandung,
Surya Putra Laundry & Dry Cleaning,"Jl. Vijayakusuma II C No.57, Pasir Endah, Kec. Ujung Berung, Kota Bandung, Jawa ",Layanan Binatu,Asia/Jakarta,NO,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJGQsNNBXdaC4R_aF4lwMqvq8&q=la,https://www.google.com/maps?cid=12663605397126947325,-6.9029211,107.6928223,,,,https://streetviewpixels-pa.googleapis.com/v1/thumbnail?panoid=zfjlVKjkV-Yh0nGh2,,,Pasir Endah,
Dr Clean Laundry Terdekat Cuci Kering Setrika Ujungberung,"Jl. Maruyung, RT.02/RW.15, Pasanggrahan, Kec. Ujung Berung, Kota Bandung, Jawa B",Binatu Cucian Kering,Asia/Jakarta,YES,6.0,5.0,https://search.google.com/local/reviews?placeid=ChIJccyPS3XdaC4RfLu-gceJxog&q=la,https://www.google.com/maps?cid=9855716324515167100,-6.91076,107.7115438,,,"Sabtu: [Buka 24 jam], Minggu: [Buka 24 jam], Senin: [Buka 24 jam], Selasa: [Buka",https://lh5.googleusercontent.com/p/AF1QipMPVdrDjwwwu_3564IFAVwLsj7O0THk6R0WDhOZ,,,"RT.02/RW.15, Pasanggrahan","0857-9466-1700, +62 857-9466-1700"
Anyun fresh laundry,"Komp grand valley blok e2 no 8 ujungberung, Pasanggrahan, Kec. Ujung Berung, Kot",Binatu Cucian Kering,Asia/Jakarta,YES,1.0,5.0,https://search.google.com/local/reviews?placeid=ChIJEwAAQCfdaC4RsXlZhylVwY0&q=la,https://www.google.com/maps?cid=10214539066705803697,-6.9100385,107.7147751,,,,https://lh5.googleusercontent.com/p/AF1QipO4dKA5hB2t1gLHQ74ZcVp0ED2nU1N2vcdh9KXt,,,Pasanggrahan,"0878-2312-5559, +62 878-2312-5559"
